Data Source1,F11,Latitude,Longitude
FAA,9241,39.139225833,-84.520776389
FAA,9240,39.121025,-84.512575
FAA,9239,39.080615278,-84.601888889
FAA,9238,39.083393333,-84.5124425
FAA,9237,39.387925,-83.019369444
FAA,9236,39.324231111,-82.951983889
FAA,9235,41.546717222,-81.225935556
FAA,9234,41.390536111,-81.288802778
FAA,9233,41.443941667,-81.327608333
FAA,9232,40.840166667,-81.308333333
FAA,9231,40.812777778,-81.393888889
FAA,9230,40.797775,-81.403061111
FAA,9229,40.110904167,-81.526230556
FAA,9228,40.818163889,-82.980136111
FAA,9227,41.474241667,-84.557986111
FAA,9226,41.237758333,-81.815497222
FAA,9225,41.318972222,-81.647611111
FAA,9224,41.290555556,-81.683888889
FAA,9223,41.340053889,-81.610123056
FAA,9222,41.376561111,-83.666708333
FAA,9221,39.260058333,-84.364384444
FAA,9220,39.257835833,-84.388273611
FAA,9219,41.288703,-82.882352778
FAA,9218,40.377275,-83.7541
FAA,9217,39.079158889,-84.145273194
FAA,9216,40.107014167,-80.975373333
FAA,9215,40.447777778,-81.700277778
FAA,9214,41.469664,-81.981167
FAA,9213,39.326494444,-82.114633333
FAA,9212,39.333238889,-82.029194444
FAA,9211,41.880152778,-80.793777778
FAA,9210,40.859316667,-82.30845
FAA,9209,40.876723056,-82.295439167
FAA,9208,38.993055556,-84.170277778
FAA,9207,39.125074722,-82.283206111
FAA,9206,39.055631944,-82.241538056
FAA,9205,41.080230556,-81.525019444
FAA,9204,41.0778,-81.531602778
FAA,9203,41.080711111,-81.500097222
FAA,9202,41.211944444,-73.803333333
FAA,9201,40.804694444,-73.489611111
FAA,9200,40.782045833,-73.825689722
FAA,9199,41.081111111,-73.713333333
FAA,9198,40.802319444,-72.662872222
FAA,9197,40.801388889,-72.6625
FAA,9196,42.329558333,-79.570866667
FAA,9195,41.397516667,-73.9564
FAA,9194,42.192777778,-74.326666667
FAA,9193,40.686766111,-73.304285556
FAA,9192,43.2147,-77.522999833
FAA,9191,43.965516667,-75.913438889
FAA,9190,42.429811944,-72.216748056
FAA,9189,41.301891667,-74.384086111
FAA,9188,42.163647222,-75.129011111
FAA,9187,41.621480556,-74.242369444
FAA,9186,43.110569444,-75.593658333
FAA,9185,41.084902778,-73.805336111
FAA,9184,43.081644444,-75.264861111
FAA,9183,43.095883333,-75.27575
FAA,9182,40.719545278,-73.582905
FAA,9181,42.690634444,-73.70373
FAA,9180,43.849313889,-73.436413889
FAA,9179,43.042322222,-76.139361111
FAA,9178,43.055361111,-76.150422222
FAA,9177,41.118428889,-74.134310556
FAA,9176,41.231027778,-74.047333333
FAA,9175,40.909891667,-73.114661111
FAA,9174,41.890648056,-74.152088611
FAA,9173,40.584202778,-74.083261111
FAA,9172,40.617222222,-74.175833333
FAA,9171,42.510875,-78.658655556
FAA,9170,40.962777778,-72.456666667
FAA,9169,40.846255556,-72.466388889
FAA,9168,41.317038611,-73.679852222
FAA,9167,41.391744444,-74.472277778
FAA,9166,42.827021111,-73.874566944
FAA,9165,42.156619444,-73.999
FAA,9164,42.9735,-73.8045
FAA,9163,43.086652778,-73.801397222
FAA,9162,44.301160833,-74.080708611
FAA,9161,44.344216667,-74.142275
FAA,9160,41.985088333,-74.934607222
FAA,9159,43.130555556,-77.733611111
FAA,9158,43.192913889,-77.703152778
FAA,9157,43.123252778,-77.624122222
FAA,9156,40.800099167,-72.699542222
FAA,9155,43.368957778,-75.159608889
FAA,9154,43.552013889,-76.090201111
FAA,9153,41.692408333,-73.936816667
FAA,9152,41.657236111,-73.935627778
FAA,9151,41.718558333,-73.928558333
FAA,9150,40.842322222,-73.701241389
FAA,9149,41.377038056,-74.675995833
FAA,9148,41.376111111,-79.613055556
FAA,9147,41.320927778,-74.504325556
FAA,9146,41.277316111,-73.940416389
FAA,9145,41.0775,-74.024722222
FAA,9144,41.526944444,-73.580555556
FAA,9143,41.5975,-73.5315
FAA,9142,41.594536111,-73.555958333
FAA,9141,40.773277778,-72.960527778
FAA,9140,42.097296389,-76.224653333
FAA,9139,42.102851944,-76.221319722
FAA,9138,41.145095278,-73.868468889
FAA,9137,41.187883333,-73.868280556
FAA,9136,41.018708333,-73.917636111
FAA,9135,43.094235,-75.649626111
FAA,9134,42.091905556,-78.428438889
FAA,9133,42.542194444,-75.526805556
FAA,9132,40.891272222,-73.309030556
FAA,9131,41.112808333,-73.862838889
FAA,9130,43.153666389,-79.030044444
FAA,9129,43.119500278,-78.935873889
FAA,9128,43.088944444,-79.062266667
FAA,9127,43.093944444,-79.051155278
FAA,9126,43.072555833,-78.985319444
FAA,9125,41.502705556,-74.015566667
FAA,9124,40.754545833,-74.007083889
FAA,9123,40.712602222,-73.999583611
FAA,9122,40.600104722,-73.899580833
FAA,9121,40.742601667,-73.972083056
FAA,9120,40.701213611,-74.009028333
FAA,9119,42.666388889,-74.765
FAA,9118,41.668978611,-74.757384722
FAA,9117,40.741767778,-73.644017778
FAA,9116,41.684815556,-73.993472778
FAA,9115,41.783426944,-73.754296389
FAA,9114,41.831758333,-73.659569444
FAA,9113,41.372038611,-74.507659167
FAA,9112,41.432333333,-74.365166667
FAA,9111,41.442166667,-74.366691667
FAA,9110,41.422052778,-74.571475
FAA,9109,40.797777778,-73.430988889
FAA,9108,43.222147222,-78.397386111
FAA,9107,44.936733333,-74.909102778
FAA,9106,43.177222222,-75.227777778
FAA,9105,40.775213889,-73.699836111
FAA,9104,40.778083333,-73.701888889
FAA,9103,43.044125,-74.847358333
FAA,9102,41.973425278,-73.997360278
FAA,9101,41.928888889,-74.048888889
FAA,9100,41.920925556,-73.999583056
FAA,9099,42.114358333,-75.957694444
FAA,9098,42.092225,-79.231519444
FAA,9097,40.705380556,-73.804578056
FAA,9096,42.469444444,-76.536111111
FAA,9095,40.785458333,-73.175441667
FAA,9094,43.768055556,-74.263333333
FAA,9093,41.990369722,-74.087641111
FAA,9092,40.883986944,-73.422897778
FAA,9091,41.606204444,-73.827633611
FAA,9090,41.533704444,-73.833745278
FAA,9089,41.543426667,-73.8190225
FAA,9088,40.726472222,-73.552766667
FAA,9087,41.210925,-73.969294444
FAA,9086,41.708741667,-74.736347222
FAA,9085,41.421944444,-74.2475
FAA,9084,42.788114167,-78.849477778
FAA,9083,42.528394167,-78.907255556
FAA,9082,41.109955556,-72.360105556
FAA,9081,43.307336111,-73.646211111
FAA,9080,42.424801667,-74.45098
FAA,9079,41.654537778,-74.140422778
FAA,9078,40.653333333,-73.573611111
FAA,9077,40.650555556,-73.567906389
FAA,9076,42.483393056,-79.077537778
FAA,9075,40.593586111,-73.783175
FAA,9074,40.714546667,-73.710408611
FAA,9073,42.100666667,-76.826388889
FAA,9072,41.763611111,-74.453888889
FAA,9071,40.816772222,-72.730780556
FAA,9070,40.799333333,-72.763
FAA,9069,40.826444444,-72.745944444
FAA,9068,40.9876,-72.173411667
FAA,9067,43.132568333,-75.655459722
FAA,9066,42.476527417,-79.324096
FAA,9065,42.213255556,-78.287013889
FAA,9064,40.889791667,-73.491602778
FAA,9063,40.883709444,-73.491233333
FAA,9062,41.434583333,-74.041111111
FAA,9061,42.134722222,-76.970555556
FAA,9060,42.689175,-74.921391667
FAA,9059,41.325555556,-74.306944444
FAA,9058,41.349666667,-74.333166667
FAA,9057,41.366760278,-74.249593611
FAA,9056,41.382777778,-73.738333333
FAA,9055,44.088,-76.269166667
FAA,9054,42.958396667,-77.337208333
FAA,9053,43.085066667,-76.287068056
FAA,9052,42.847222222,-78.811666667
FAA,9051,42.901025,-78.867877778
FAA,9050,42.929144444,-78.830391667
FAA,9049,42.901116667,-78.866488889
FAA,9048,40.605291667,-74.022261111
FAA,9047,42.407279722,-79.440601389
FAA,9046,41.548666667,-74.469722222
FAA,9045,40.745932778,-73.491235556
FAA,9044,40.759675,-73.496502778
FAA,9043,40.766209167,-73.265394722
FAA,9042,43.0303375,-78.184739167
FAA,9041,42.993393333,-78.178349444
FAA,9040,42.928844444,-76.615722222
FAA,9039,42.941052778,-76.564322222
FAA,9038,42.287330556,-73.844944444
FAA,9037,40.786212222,-73.912081111
FAA,9036,41.1025,-73.726111111
FAA,9035,42.954544444,-74.216358333
FAA,9034,41.85,-73.599444444
FAA,9033,41.803426389,-74.182923611
FAA,9032,44.301715278,-75.954949722
FAA,9031,42.616746111,-73.782899167
FAA,9030,42.666745278,-73.832900278
FAA,9029,42.653733333,-73.775602778
FAA,9028,40.972075,-117.728827778
FAA,9027,39.540344444,-119.698238889
FAA,9026,35.783341667,-115.625911111
FAA,9025,39.532963889,-119.818425
FAA,9024,39.525013889,-119.795683333
FAA,9023,39.504827778,-119.755325
FAA,9022,36.341624722,-116.048640833
FAA,9021,36.191944444,-115.985833333
FAA,9020,36.206944444,-115.959722222
FAA,9019,36.240802778,-115.163186111
FAA,9018,35.794426667,-115.010819167
FAA,9017,36.837811306,-114.050437639
FAA,9016,36.1628,-115.168077778
FAA,9015,36.159752778,-115.166041667
FAA,9014,36.214483833,-115.248544833
FAA,9013,36.181933333,-115.316458333
FAA,9012,36.091022222,-115.239372222
FAA,9011,36.130555556,-115.158888889
FAA,9010,36.218025,-115.133613611
FAA,9009,36.137470833,-115.167500278
FAA,9008,35.95,-115.166666667
FAA,9007,36.003644444,-115.114677778
FAA,9006,39.202222222,-119.784677778
FAA,9005,39.170827778,-119.771572222
FAA,9004,35.084975,-108.78835
FAA,9003,33.143126944,-107.242305556
FAA,9002,33.139805556,-107.247944444
FAA,9001,36.535953528,-105.652823694
FAA,9000,36.367697222,-105.577413889
FAA,8999,34.036936111,-106.910897222
FAA,8998,32.797847222,-108.261372222
FAA,8997,36.116388889,-103.096666667
FAA,8996,35.659475833,-105.945576667
FAA,8995,35.706419167,-105.930020556
FAA,8994,33.351471111,-105.663040556
FAA,8993,33.416666667,-104.521666667
FAA,8992,35.308163889,-106.680841667
FAA,8991,36.709794444,-105.418922222
FAA,8990,36.862372222,-104.442763889
FAA,8989,34.315722222,-108.309888889
FAA,8988,31.9145375,-108.534493056
FAA,8987,34.830555556,-106.6775
FAA,8986,35.782444444,-103.958027778
FAA,8985,32.965188889,-103.346222222
FAA,8984,32.291722222,-106.735386111
FAA,8983,31.994444444,-108.370833333
FAA,8982,36.724169444,-108.218130556
FAA,8981,32.259247222,-107.767511111
FAA,8980,36.512708333,-104.924708333
FAA,8979,32.350083333,-104.251222222
FAA,8978,32.84039,-104.400518333
FAA,8977,32.839278889,-104.401629444
FAA,8976,35.087983333,-106.618586111
FAA,8975,35.206811111,-106.676180556
FAA,8974,35.088852778,-106.636361111
FAA,8973,32.975277778,-105.982488889
FAA,8972,40.7176,-74.892112222
FAA,8971,39.739004167,-74.966831944
FAA,8970,39.738444444,-74.910555556
FAA,8969,40.046777778,-74.882387778
FAA,8968,40.037055556,-74.843219722
FAA,8967,38.985833333,-74.81
FAA,8966,40.639823889,-74.765440833
FAA,8965,40.300110833,-74.025416111
FAA,8964,40.764545556,-74.023751111
FAA,8963,40.979264167,-74.250980278
FAA,8962,39.720233333,-74.846133333
FAA,8961,39.7286,-74.83665
FAA,8960,39.735538889,-75.065211111
FAA,8959,40.770833333,-74.981111111
FAA,8958,39.846919444,-74.927
FAA,8957,39.495115556,-75.030731389
FAA,8956,39.453333333,-75.125277778
FAA,8955,39.928333333,-74.762222222
FAA,8954,41.191206667,-74.532381389
FAA,8953,40.440277778,-74.156666667
FAA,8952,40.213997778,-74.767661389
FAA,8951,40.218442222,-74.738771667
FAA,8950,40.202222222,-74.648333333
FAA,8949,40.250108611,-74.706826111
FAA,8948,39.743173056,-74.725436389
FAA,8947,40.947320278,-74.3543175
FAA,8946,40.900098611,-74.227368333
FAA,8945,40.0001175,-74.080136944
FAA,8944,39.948355556,-74.115769444
FAA,8943,40.219279167,-74.094028611
FAA,8942,41.291205556,-74.550993333
FAA,8941,39.827758333,-75.00625
FAA,8940,40.372811111,-74.517375
FAA,8939,40.653712778,-74.686549444
FAA,8938,40.568941667,-74.594475
FAA,8937,40.582324722,-74.611268889
FAA,8936,40.6003725,-74.7193575
FAA,8935,40.640333333,-74.719388889
FAA,8934,39.314566667,-74.593125
FAA,8933,40.791767222,-74.072363611
FAA,8932,40.492603889,-74.521265556
FAA,8931,40.486216667,-74.322091944
FAA,8930,39.561501667,-75.479087222
FAA,8929,39.6195575,-75.438528889
FAA,8928,39.009001667,-74.888504167
FAA,8927,40.445277778,-74.824722222
FAA,8926,39.744280556,-75.158788889
FAA,8925,40.609444444,-74.26
FAA,8924,40.365106944,-74.582933611
FAA,8923,40.346111111,-74.626944444
FAA,8922,40.346602778,-74.716666667
FAA,8921,40.370384444,-74.585989167
FAA,8920,40.322051944,-74.647935556
FAA,8919,39.479616667,-74.539238889
FAA,8918,40.640713056,-74.664215278
FAA,8917,39.748169722,-75.127953333
FAA,8916,40.550103333,-74.487653611
FAA,8915,40.703027778,-75.178166667
FAA,8914,40.74,-75.090555556
FAA,8913,40.94315,-74.290713889
FAA,8912,39.990194444,-75.044805556
FAA,8911,40.903505556,-74.165472222
FAA,8910,40.902876667,-74.132920833
FAA,8909,40.8705,-74.44325
FAA,8908,40.844597833,-74.461376
FAA,8907,40.925098611,-74.078752222
FAA,8906,39.375671944,-74.535709167
FAA,8905,39.99,-74.801388889
FAA,8904,40.793758333,-73.994797222
FAA,8903,41.057222222,-74.77
FAA,8902,41.036666667,-74.847222222
FAA,8901,41.126177778,-74.82275
FAA,8900,41.054263611,-74.430154167
FAA,8899,40.740847222,-74.190841667
FAA,8898,40.735934444,-74.177088889
FAA,8897,40.702324167,-74.150699167
FAA,8896,40.737777778,-74.118888889
FAA,8895,40.741768056,-74.137087778
FAA,8894,39.890116111,-74.582099167
FAA,8893,40.479271389,-74.434595833
FAA,8892,40.516770556,-74.466263889
FAA,8891,40.495794444,-74.449886111
FAA,8890,40.473993611,-74.484041944
FAA,8889,40.476771667,-74.408761667
FAA,8888,40.477327222,-74.407928056
FAA,8887,40.501837194,-74.445735
FAA,8886,40.520936944,-74.4745975
FAA,8885,40.486215278,-74.735716667
FAA,8884,40.209819444,-74.041052778
FAA,8883,40.896765278,-74.719051944
FAA,8882,39.955556944,-74.919472222
FAA,8881,39.98289,-74.828496944
FAA,8880,39.966779167,-74.799606944
FAA,8879,40.006778333,-74.863498333
FAA,8878,40.789366667,-74.465819444
FAA,8877,40.752878333,-74.439875278
FAA,8876,40.813988611,-74.47321
FAA,8875,40.940655,-74.461543056
FAA,8874,40.837083333,-74.476694444
FAA,8873,41.3125,-74.765
FAA,8872,39.9501125,-75.049616389
FAA,8871,40.547326389,-74.341259444
FAA,8870,39.8915,-74.811280556
FAA,8869,39.801505,-74.759604167
FAA,8868,39.913666667,-74.928972222
FAA,8867,39.699285833,-74.234306944
FAA,8866,39.720888889,-74.283097222
FAA,8865,41.1042625,-74.164033611
FAA,8864,41.056763056,-74.182645
FAA,8863,40.846487778,-74.804054444
FAA,8862,40.762600556,-74.304037222
FAA,8861,40.636214167,-74.234311944
FAA,8860,39.241666667,-74.951944444
FAA,8859,40.287608056,-74.675436111
FAA,8858,40.674611111,-74.278194444
FAA,8857,40.737045833,-74.079722222
FAA,8856,40.731527778,-74.116638889
FAA,8855,40.426496667,-74.14042
FAA,8854,40.713397222,-74.032022222
FAA,8853,40.724546389,-74.029584444
FAA,8852,40.693158056,-74.058333333
FAA,8851,40.698194444,-74.072416667
FAA,8850,40.3165,-74.490083333
FAA,8849,40.146154722,-74.434595
FAA,8848,40.392327778,-74.779051111
FAA,8847,40.349527778,-74.190583333
FAA,8846,40.394275,-74.179309722
FAA,8845,40.100114444,-74.317646667
FAA,8844,40.261776111,-74.5195975
FAA,8843,39.631413889,-74.772769444
FAA,8842,39.6356725,-74.74905
FAA,8841,40.863987222,-74.919058611
FAA,8840,40.861677778,-74.814655556
FAA,8839,40.884288889,-74.056136111
FAA,8838,40.875377222,-74.03514
FAA,8837,40.928233333,-74.843966667
FAA,8836,39.862891667,-74.960166667
FAA,8835,40.723152778,-74.687944444
FAA,8834,40.238166667,-74.319869444
FAA,8833,40.279554444,-74.329314167
FAA,8832,40.220833333,-74.391666667
FAA,8831,40.236772222,-74.310975
FAA,8830,40.538055556,-74.526944444
FAA,8829,40.740972222,-75.0215
FAA,8828,40.53677,-74.522376944
FAA,8827,40.316777222,-74.032916389
FAA,8826,40.8501,-73.966249167
FAA,8825,39.81595,-74.203875
FAA,8824,39.839841111,-74.177639167
FAA,8823,40.537326944,-74.2982025
FAA,8822,40.791766667,-74.382929167
FAA,8821,40.780555556,-74.4175
FAA,8820,40.531972222,-74.862063889
FAA,8819,40.17178,-74.178475833
FAA,8818,40.208445833,-74.174586944
FAA,8817,40.186779722,-74.150696944
FAA,8816,40.862875,-74.317372222
FAA,8815,39.899638889,-74.935638889
FAA,8814,39.589188889,-75.181527778
FAA,8813,40.675102222,-74.245423611
FAA,8812,40.524548333,-74.425706944
FAA,8811,40.815638889,-74.070555556
FAA,8810,40.782878056,-74.218201111
FAA,8809,40.773989444,-74.209311944
FAA,8808,40.753434167,-74.21709
FAA,8807,39.697447222,-75.495316667
FAA,8806,40.300108611,-74.532931389
FAA,8805,40.276611111,-74.177
FAA,8804,40.254278056,-74.169031389
FAA,8803,40.304555,-74.107918611
FAA,8802,39.490394722,-74.606823611
FAA,8801,40.893888889,-74.161111111
FAA,8800,40.834821944,-74.152643611
FAA,8799,40.015833333,-74.975777778
FAA,8798,40.0634475,-74.441261667
FAA,8797,39.106780278,-74.807944167
FAA,8796,39.087772222,-74.816697222
FAA,8795,39.946388889,-75.103888889
FAA,8794,39.952334722,-75.0840625
FAA,8793,39.941111111,-75.116388889
FAA,8792,39.940444444,-75.106638889
FAA,8791,39.941972222,-75.128261111
FAA,8790,40.073721944,-74.874609722
FAA,8789,39.4842825,-74.881835833
FAA,8788,39.978725556,-74.584044167
FAA,8787,40.582222222,-74.613888889
FAA,8786,40.622569444,-74.632738889
FAA,8785,39.436552778,-75.221144444
FAA,8784,39.414,-75.816322222
FAA,8783,41.154262778,-74.713219444
FAA,8782,40.556491944,-74.562378333
FAA,8781,40.564547222,-74.554878056
FAA,8780,40.126225278,-74.264589444
FAA,8779,40.838830556,-74.179125
FAA,8778,40.951944444,-74.918888889
FAA,8777,40.969819722,-74.957394167
FAA,8776,40.666672222,-74.633341667
FAA,8775,40.425108056,-74.099585556
FAA,8774,40.672323611,-74.694049722
FAA,8773,40.652323889,-74.6968275
FAA,8772,40.707777778,-74.683888889
FAA,8771,39.907340278,-74.234864444
FAA,8770,40.664722222,-74.091083333
FAA,8769,40.7167675,-74.549601111
FAA,8768,39.357060833,-74.420148611
FAA,8767,39.356413889,-74.418175
FAA,8766,39.379561111,-74.427648889
FAA,8765,39.358969444,-74.434669444
FAA,8764,39.745948889,-74.920441667
FAA,8763,40.636833333,-74.869111111
FAA,8762,40.987875556,-74.725163889
FAA,8761,44.135408333,-72.024477778
FAA,8760,43.560238889,-71.194936111
FAA,8759,43.582261111,-71.201725
FAA,8758,43.637244444,-71.153133333
FAA,8757,42.82571,-71.74115
FAA,8756,42.943611111,-72.484444444
FAA,8755,43.040640833,-71.125616389
FAA,8754,43.838411111,-71.885827778
FAA,8753,43.961,-71.888833333
FAA,8752,42.789808056,-71.834520556
FAA,8751,42.895923333,-70.861164444
FAA,8750,42.803422222,-71.182836111
FAA,8749,43.223044444,-70.831563889
FAA,8748,42.985166667,-71.178283333
FAA,8747,43.06461,-70.791505139
FAA,8746,43.757283333,-71.695777778
FAA,8745,43.733927778,-71.679094444
FAA,8744,43.525,-72.358277778
FAA,8743,43.582016667,-72.203144444
FAA,8742,43.543126667,-72.352313333
FAA,8741,44.008027778,-72.089611111
FAA,8740,42.896266667,-71.915166667
FAA,8739,42.892513889,-71.941116667
FAA,8738,43.132266667,-71.439536111
FAA,8737,43.195914722,-71.477292222
FAA,8736,42.762861111,-71.315272222
FAA,8735,42.700833333,-71.371111111
FAA,8734,43.860027778,-72.095886111
FAA,8733,43.211247222,-71.240091667
FAA,8732,43.223283333,-71.248958333
FAA,8731,44.693291667,-71.575008333
FAA,8730,44.033403056,-71.146181667
FAA,8729,44.062486111,-71.137172222
FAA,8728,44.0431,-71.157222222
FAA,8727,43.420080556,-71.998858333
FAA,8726,42.978194444,-71.693805556
FAA,8725,42.979805278,-71.695629167
FAA,8724,42.936861111,-71.669527778
FAA,8723,42.755577778,-71.461566667
FAA,8722,42.708333333,-71.458333333
FAA,8721,42.736755556,-71.481454722
FAA,8720,43.6755,-71.402722222
FAA,8719,42.899444444,-71.646666667
FAA,8718,42.814733333,-71.661083333
FAA,8717,42.807777778,-71.685833333
FAA,8716,42.815447222,-71.124394444
FAA,8715,42.805797222,-71.618797222
FAA,8714,42.830920278,-71.510900556
FAA,8713,42.817031667,-71.505344722
FAA,8712,42.860138889,-71.487833333
FAA,8711,43.626185833,-71.559241944
FAA,8710,43.679444444,-71.519444444
FAA,8709,43.6975,-71.495833333
FAA,8708,42.984944444,-71.437722222
FAA,8707,42.9917,-71.474105556
FAA,8706,42.992394444,-71.465336111
FAA,8705,43.365833333,-71.455833333
FAA,8704,43.3584125,-71.463404722
FAA,8703,43.358411111,-71.441180556
FAA,8702,43.340912778,-71.470904722
FAA,8701,42.823888889,-71.365
FAA,8700,44.317580556,-71.826772222
FAA,8699,42.854875,-71.473722222
FAA,8698,43.667833333,-72.202722222
FAA,8697,43.677588889,-72.271097222
FAA,8696,44.4865,-71.554
FAA,8695,44.503668056,-71.569251111
FAA,8694,43.527944444,-71.464138889
FAA,8693,43.600872222,-71.466338889
FAA,8692,42.923886111,-70.95145
FAA,8691,42.948958333,-72.291897222
FAA,8690,42.798695556,-71.982857222
FAA,8689,44.155936111,-71.156869444
FAA,8688,44.141722222,-71.181111111
FAA,8687,44.148123333,-71.168127778
FAA,8686,42.794166667,-71.367777778
FAA,8685,43.055972222,-71.44675
FAA,8684,43.11,-71.917333333
FAA,8683,43.144416667,-71.853611111
FAA,8682,43.673972222,-72.206472222
FAA,8681,42.950388889,-70.856591667
FAA,8680,42.937589722,-70.842553333
FAA,8679,42.874083333,-71.179666667
FAA,8678,44.043833333,-71.166733333
FAA,8677,44.063611111,-71.152777778
FAA,8676,42.929444444,-71.860833333
FAA,8675,43.545277778,-71.996111111
FAA,8674,43.808611111,-71.091666667
FAA,8673,43.448341667,-71.645430556
FAA,8672,43.417854722,-71.644798333
FAA,8671,42.981975,-70.936236111
FAA,8670,42.981477222,-70.918666944
FAA,8669,43.109525,-71.638405556
